Basin,Subbasin,Date,Year,Month,Avg_rainfall,Agency_name
Cauvery Basin,Cauvery Middle,2022-01-06,2022,01,0.000697771,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-07,2022,01,0.004961575,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-09,2022,01,0.000789221,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-15,2022,01,0.918890478,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-16,2022,01,0.022219779,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-17,2022,01,0.926567545,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-18,2022,01,0.104922565,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-19,2022,01,0.000132682,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-20,2022,01,0.002026708,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-23,2022,01,0.005894051,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-24,2022,01,0.001943187,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-25,2022,01,0.017349126,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-12,2022,01,0.000160699,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-13,2022,01,0.01993035,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-14,2022,01,0.036104366,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-21,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-22,2022,01,0.036897288,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-27,2022,01,0.492293869,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-28,2022,01,0.444006526,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-29,2022,01,0.070898826,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-26,2022,01,0.00240731,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-30,2022,01,6.97771E-05,NRSC VIC MODEL
Cauvery Basin,Cauvery Middle,2022-01-01,2022,01,0.452652543,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-04,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-08,2022,01,0.003082734,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-10,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-11,2022,01,5.74933E-05,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-03,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-05,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-06,2022,01,5.74933E-05,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-07,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-09,2022,01,1.91644E-05,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-15,2022,01,0.02888352,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-16,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-18,2022,01,0.013491752,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-19,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-20,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-23,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-24,2022,01,5.74933E-05,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-12,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-13,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-14,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-21,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-22,2022,01,0.003559107,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-27,2022,01,0.000481848,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-28,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-29,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-25,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-26,2022,01,0.0087335,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-30,2022,01,0,NRSC VIC MODEL
Cauvery Basin,Cauvery Upper,2022-01-01,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-01,2022,01,0.071292531,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-03,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-04,2022,01,6.96216E-05,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-05,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-06,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-08,2022,01,0.013517732,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-07,2022,01,0.065926097,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-09,2022,01,0.003021578,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-10,2022,01,0.002361565,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-11,2022,01,0.020733316,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-12,2022,01,0.123620135,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-13,2022,01,6.773912759,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-21,2022,01,0.000707356,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-23,2022,01,0.000311905,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-24,2022,01,0.949939559,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-14,2022,01,1.493244344,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-15,2022,01,2.069460657,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-16,2022,01,0.015358528,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-17,2022,01,0.001503827,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-18,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-19,2022,01,0.00072685,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-20,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-22,2022,01,0.088001718,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-29,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-30,2022,01,0.070930499,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-25,2022,01,0.156359002,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-26,2022,01,0.002027381,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-27,2022,01,0.02486884,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between Godavari and krishna,2022-01-28,2022,01,0.013250385,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-01,2022,01,0.028452473,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-03,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-04,2022,01,9.85853E-05,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-05,2022,01,0.000044925,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-06,2022,01,0.014787799,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-08,2022,01,0.00451371,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-07,2022,01,0.196352017,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-09,2022,01,0.000404325,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-10,2022,01,0.006018697,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-11,2022,01,0.015938377,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-12,2022,01,0.058381231,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-13,2022,01,5.555310492,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-21,2022,01,2.74541E-05,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-23,2022,01,0.072417784,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-24,2022,01,0.010380161,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-14,2022,01,0.367635907,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-15,2022,01,1.947397097,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-16,2022,01,2.579829441,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-17,2022,01,1.188403658,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-18,2022,01,2.409025999,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-19,2022,01,0.020816479,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-20,2022,01,0.017670484,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-22,2022,01,0.050415786,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-29,2022,01,0.000044925,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-30,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-25,2022,01,0.030392982,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-26,2022,01,0.022225375,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-27,2022,01,0.242316488,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,East flowing rivers between krishna and Pennar,2022-01-28,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-01,2022,01,0.012137332,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-03,2022,01,0.00653432,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-04,2022,01,0.012829394,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-05,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-06,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-08,2022,01,3.38445E-05,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-07,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-09,2022,01,0.00195131,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-10,2022,01,0.007966291,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-11,2022,01,0.002402958,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-12,2022,01,3.150443023,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-13,2022,01,7.309657087,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-21,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-23,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-24,2022,01,0.148168819,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-14,2022,01,2.139554951,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-15,2022,01,3.714677263,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-16,2022,01,0.981856507,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-17,2022,01,0.000460985,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-18,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-19,2022,01,6.41878E-05,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-20,2022,01,0.000737576,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-22,2022,01,-0.000198399,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-29,2022,01,0.037268613,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-30,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-25,2022,01,2.928905196,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-26,2022,01,0.006957959,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-27,2022,01,0.021826191,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,2022-01-28,2022,01,0.000172724,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-01,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-03,2022,01,0.008113733,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-04,2022,01,0.017467421,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-05,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-06,2022,01,0.000337,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-08,2022,01,0.000118336,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-07,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-09,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-10,2022,01,0.000142775,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-11,2022,01,0.060227874,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-12,2022,01,11.85503712,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-13,2022,01,10.38079836,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-21,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-23,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-24,2022,01,1.302929416,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-14,2022,01,11.11972429,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-15,2022,01,1.341865815,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-16,2022,01,0.101245443,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-17,2022,01,4.11603E-05,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-18,2022,01,4.11603E-05,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-19,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-20,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-22,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-29,2022,01,0,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-30,2022,01,0.001739025,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-25,2022,01,0.136254889,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-26,2022,01,0.041961685,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-27,2022,01,0.002864503,NRSC VIC MODEL
East flowing rivers between Mahanadi and Pennar Basin,Vamsadhara and other,2022-01-28,2022,01,0.038942831,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-01,2022,01,0.257241053,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-03,2022,01,0,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-04,2022,01,0,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-05,2022,01,0.002953384,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-06,2022,01,0.00043323,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-07,2022,01,2.36001E-05,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-08,2022,01,0.004682091,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-09,2022,01,0.007254501,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-10,2022,01,0.000894275,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-11,2022,01,0.019005664,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-12,2022,01,0.065940356,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-13,2022,01,0.475419733,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-14,2022,01,0.520803561,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-21,2022,01,2.69715E-05,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-22,2022,01,0,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-23,2022,01,0.000327873,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-24,2022,01,0.280450063,NRSC VIC MODEL
East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,2022-01-15,2022,01,1.68390061,NRSC VIC MODEL
